,count,hate_speech,offensive_language,neither,class,tweet,preprocessed_tweets
7884,3,0,2,1,1,BREATHE! RT @thaELLEword_: You are going to kill yourself if you don't EXHALE! RT @BrokeHomieLyn: Killin you hoes http://t.co/QZc87drA9a&#8221;,breath rt go kill exhal rt killin hoe
7885,3,0,3,0,1,"BROS BEFORE HOS! ... and there I was with my bros, without any hos..",bro ho bro without ho
7886,3,0,3,0,1,"BRUH lmaoo &#8220;@NoBeeetch: Them hoes was nasty but I kept eating them ""@roblockk: What the fuck happened to these? http://t.co/G9w10SmQdr""&#8221;",bruh lmaoo hoe nasti kept eat fuck happen
7887,6,1,5,0,1,BRUH!! RT @coldhearted9_: Them ugly hoes say a nigga arrogant...,bruh rt ugli hoe say nigga arrog
7888,3,0,3,0,1,Baby I can make that pussy raaain OFTEN.,babi make pussi raaain often
7889,3,0,3,0,1,"Baby I can make that pussy rain, often",babi make pussi rain often
7890,3,0,3,0,1,Baby I can make that pussy rain... Often,babi make pussi rain often
7891,3,1,0,2,2,"Baby I'll whisper Vietnamese to you all soft like, ""ching... chong ting o long....""",babi whisper vietnames soft like ching chong ting long
7892,6,0,6,0,1,Baby girl your pussy looking so vacant....,babi girl pussi look vacant
7893,3,0,3,0,1,"Baby moanin , got me zone'nn &#128553; I want this bitch next me , pussy like ecstasy &#128166; .",babi moanin got zone nn want bitch next pussi like ecstasi
7894,3,0,3,0,1,Baby pussy cant be your only hustle. Unless u bad as Naomi Russell.I mean a lot of ppl got money.So basically Russell aint the only Russell,babi pussi cant hustl unless u bad naomi russel mean lot ppl got money basic russel aint russel
7895,3,0,3,0,1,Babydaddy needing bail money say thats wat she gone do talk a whole alotta shit but swear that bitch gone come through,babydaddi need bail money say that wat gone talk whole alotta shit swear bitch gone come
7896,3,0,3,0,1,Back #InHighSchool me and @NTGOnline used to have to stiff-arm bitches that kept tryna steal our fitteds,back inhighschool use stiff arm bitch kept tryna steal fit
7897,3,0,3,0,1,"Back in America, and I've become a basic bitch again.",back america becom basic bitch
7898,3,0,3,0,1,Back in this bitch again....,back bitch
7899,3,0,3,0,1,Backdoor is open: them hoes will let you fuck em in the ass. Usually an extra charge plus the rate you agreed upon.,backdoor open hoe let fuck em ass usual extra charg plu rate agre upon
7900,3,0,3,0,1,Bad Asian bitch yea she look just like Kemora,bad asian bitch yea look like kemora
7901,3,1,2,0,1,Bad bitch contest you in first place &#128175; http://t.co/c1cPZMzEQR,bad bitch contest first place
7902,3,0,3,0,1,"Bad bitch give good head, dumb bitch get hood rich",bad bitch give good head dumb bitch get hood rich
7903,3,0,3,0,1,Bad bitch good head I think she ah keeper !,bad bitch good head think ah keeper
7904,3,0,3,0,1,Bad bitch http://t.co/XSpkccaypi,bad bitch
7905,6,0,6,0,1,Bad bitch on my line tryna give me brains,bad bitch line tryna give brain
7906,3,0,3,0,1,Bad bitch pussy aquafina call her Crystalina,bad bitch pussi aquafina call crystalina
7907,3,0,3,0,1,Bad bitch selling molly I might take one,bad bitch sell molli might take one
7908,6,0,5,1,1,Bad bitch with me and you kno that her ass is fat,bad bitch kno ass fat
7909,9,0,9,0,1,"Bad bitch, chest out......no wonder why Miss Righteous keeps on getting left out",bad bitch chest wonder miss righteou keep get left
7910,6,0,6,0,1,Bad bitches ain't cheap,bad bitch cheap
7911,3,0,3,0,1,Bad bitches aint cheap better pass her if u broke !!,bad bitch aint cheap better pass u broke
7912,6,0,6,0,1,Bad bitches an good weed,bad bitch good weed
7913,3,0,3,0,1,Bad bitches and good weed,bad bitch good weed
7914,3,0,3,0,1,Bad bitches be all ova me .. Besides pussy what could you offer me?! &#128175;&#10006;&#65039;&#128175;,bad bitch ova besid pussi could offer
7915,3,0,3,0,1,Bad bitches every where,bad bitch everi
7916,3,0,3,0,1,"Bad bitches from Oakland, she could beeee a model",bad bitch oakland could beeee model
7917,3,0,3,0,1,Bad bitches hate broke niggaz.,bad bitch hate broke niggaz
7918,3,0,3,0,1,Bad bitches in dirty ass houses &lt;&lt;&lt;,bad bitch dirti ass hous lt lt lt
7919,3,0,3,0,1,Bad bitches in the pen make my toes curl,bad bitch pen make toe curl
7920,3,0,3,0,1,Bad bitches is the only thing I like,bad bitch thing like
7921,3,0,3,0,1,Bad bitches is the only thing that I like,bad bitch thing like
7922,3,0,3,0,1,Bad bitches is the only thing that I like!!!!!! #BBLU this Saturday #BBLU #SuedeLounge #RICHGIRLS,bad bitch thing like bblu saturday bblu suedeloung richgirl
7923,6,0,6,0,1,Bad bitches is the only thing that i like,bad bitch thing like
7924,3,0,3,0,1,Bad bitches is the only thing that like,bad bitch thing like
7925,3,0,3,0,1,Bad bitches only,bad bitch
7926,3,0,3,0,1,Bad bitches only ... http://t.co/ceyb1b3rF0,bad bitch
7927,3,0,3,0,1,Bad blood in the camp &amp; if it's bout a bitch just know I don't respect it homie,bad blood camp amp bout bitch know respect homi
7928,3,0,3,0,1,"Bad chicks send em in.. Basic hoes toss em out, can't even get Waffle House.. Hating niggas chalk em out gone get the coffin out",bad chick send em basic hoe toss em even get waffl hous hate nigga chalk em gone get coffin
7929,6,0,6,0,1,Bad foreign bitch she a walkin Ferrari,bad foreign bitch walkin ferrari
7930,3,0,3,0,1,Bad lil bitch ain't never seen her,bad lil bitch never seen
7931,3,0,3,0,1,Bad lil short fine bitch lil petite sumn,bad lil short fine bitch lil petit sumn
7932,3,0,2,1,1,Bae gotta bitch &#128514; whoops &#128564;,bae gotta bitch whoop
7933,3,0,3,0,1,Bae juss the new side bitch lingo u aint special hoe,bae juss new side bitch lingo u aint special hoe
7934,3,0,2,1,1,Bae made me deep fried Oreos &#128523;,bae made deep fri oreo
7935,3,0,0,3,2,Bags Bags that's that bag money trash bag black and it's filled up with money,bag bag bag money trash bag black fill money
7936,3,0,3,0,1,Bahaha omg &#128518;&#128557;&#128586; this bitch is crazyyy . http://t.co/HFkTledkpa,bahaha omg bitch crazyyi
7937,3,0,0,3,2,"Baked Montreal chicken, cheesy brussels sprouts, garlic butter triple cheddar &amp; chives yellow mashed&#8230; http://t.co/XsGW1kSqCW",bake montreal chicken cheesi brussel sprout garlic butter tripl cheddar amp chive yellow mash
7938,3,2,1,0,0,Bald head bitches think it's their time to prosper !,bald head bitch think time prosper
7939,3,0,3,0,1,Ball is life? No bitch bench is life &#128075;,ball life bitch bench life
7940,3,0,3,0,1,"Bands will make her dance , stamps will make her twerk , If Romney becomes president , these hoes will have to work.",band make danc stamp make twerk romney becom presid hoe work
7941,3,0,3,0,1,"Bang, bitch, you think I'm strange, bitch? It's bananas like a fucking rangatang bitch

#vote5sos
#EMABiggestFans1D",bang bitch think strang bitch banana like fuck rangatang bitch vote so emabiggestfan
7942,3,0,0,3,2,"Bank robber who wore zebra-print dress arrested, police say http://t.co/UUQ0bw6vju",bank robber wore zebra print dress arrest polic say
7943,3,0,1,2,2,Barkley is trash,barkley trash
7944,3,0,1,2,2,"Barry's (whitey) brownshirts run wild in Oakland. Following the lead of N.W.A., punks chant F the police. http://t.co/9nBUrmTJ",barri whitey brownshirt run wild oakland follow lead n w punk chant f polic
7945,3,0,3,0,1,"Barry's hoe Michelle is walking in now. Ugly beast she is.
#SOTU",barri hoe michel walk ugli beast sotu
7946,3,0,0,3,2,Baseball isn't the same without the Yankees in the playoffs &amp; basketball isn't the same without the Lakers in em.,basebal without yanke playoff amp basketbal without laker em
7947,3,0,0,3,2,Baseball......... w/ @voxpulchra for her birthday for some reason? Lol (@ Yankee Stadium) on #Yelp http://t.co/9hIFDcZWQY,basebal w birthday reason lol yanke stadium yelp
7948,3,0,3,0,1,Basic bitch no chill &#128514;,basic bitch chill
7949,3,0,3,0,1,Basic bitches &amp; lame niggas &lt;,basic bitch amp lame nigga lt
7950,3,0,3,0,1,Basic bitches everywhere,basic bitch everywher
7951,3,0,2,1,1,Basic niggah in his basic clothing,basic niggah basic cloth
7952,3,0,2,1,1,Basically saying that the pound doesn't belong to us and it's English... Greedy cunts,basic say pound belong us english greedi cunt
7953,3,0,2,1,1,"Basically, so...just do you. *shrugs* RT @CruzanChoklate: So if you're worried about being a ho or looking like one, good luck.",basic shrug rt worri ho look like one good luck
7954,3,0,0,3,2,Bathing Sphere: Suspended Orb Tub Not for Shy People http://t.co/OHv7xbr6wo #bathing #design #weird and yet #cool,bath sphere suspend orb tub not shi peopl bath design weird yet cool
7955,3,0,3,0,1,Bbl gonna go sob over gay bird babies.,bbl gonna go sob gay bird babi
7956,3,0,3,0,1,Bc I got too many bitches &#128514;&#128514;&#128514;,bc got mani bitch
7957,3,0,3,0,1,Be a dog to these bitches bt be a KING TO YA QUEEN ',dog bitch bt king ya queen
7958,3,0,3,0,1,"Be a girl with a mind, a bitch with an attitude and a lady with class.",girl mind bitch attitud ladi class
7959,3,0,0,3,2,"Be fearful of the wrath of God in a country where many mock Christianity, embrace perversion, abortion, and bows to PC/multiculturalism.",fear wrath god countri mani mock christian embrac pervers abort bow pc multicultur
7960,3,1,2,0,1,Be mean or rude to my little sister again and I'll kick your ass. It applies to all of you little snooty bitches. K thanks.,mean rude littl sister kick ass appli littl snooti bitch k thank
7961,3,1,2,0,1,Be my backbone every nicca need a spine,backbon everi nicca need spine
7962,3,0,3,0,1,Be trippin when I call you hoe but bitch you know I talk like Dat! -- @1future voice,trippin call hoe bitch know talk like dat voic
7963,3,0,0,3,2,Beans that were yellow before Friday night are brown now-a few green leaves curled-frost but not freeze-bean size reduced - top end shrinks,bean yellow friday night brown green leav curl frost not freez bean size reduc top end shrink
7964,3,0,3,0,1,"Bears game today bitches! Not to mention, lean and bud before the train ride lol :) #Goodday",bear game today bitch not mention lean bud train ride lol goodday
7965,3,1,2,0,1,Beat the pussy down like my nemesis,beat pussi like nemesi
7966,3,0,3,0,1,Beat the pussy in so well her shit still hurting from a week ago,beat pussi well shit still hurt week ago
7967,3,1,2,0,1,Beat ya bitch pussy up every time I see her like a bully .. Then send her outta town wit 4 cookies,beat ya bitch pussi everi time see like bulli send outta town wit cooki
7968,3,0,0,3,2,Beautiful Fairy Elegant Dress http://t.co/ouxWbYTUt6,beauti fairi eleg dress
7969,3,0,3,0,1,Because I had to accept being called a bitch every time I asserted myself. #YesAllWomen,accept call bitch everi time assert yesallwomen
7970,3,1,2,0,1,"Because I'd rather wear my hair long and have piercings, I'm a faggot that will never go anywhere in life.",rather wear hair long pierc faggot never go anywher life
7971,3,1,2,0,1,Because a nigguh but don't mean you're pussy is bomb,nigguh mean pussi bomb
7972,3,0,3,0,1,"Because at your local insurance agency, the customer is ALWAYS our bitch. #itakeshitfromnoone &#128079;",local insur agenc custom alway bitch itakeshitfromnoon
7973,3,0,3,0,1,Because idk if your still tryna get with her again or not?... &#8212; bitch i might be http://t.co/FPJQpcH99K,idk still tryna get not bitch might
7974,3,0,0,3,2,"Because if nobody was judging the birds, this account wouldn't even cause a ripple in d ocean",nobodi judg bird account even caus rippl ocean
7975,3,0,2,1,1,Because of the message that sends to LGBTQ residents in the state. Not as if West Virginia is a paradise for queer people. Today is major.,messag send lgbtq resid state not west virginia paradis queer peopl today major
7976,3,0,3,0,1,Beefin ova bitches trade ya clip for Pom Poms,beefin ova bitch trade ya clip pom pom
7977,3,0,1,2,2,Been Huntin hard and finally nailed her. Best wedding koozie I've ever seen. #redneck http://t.co/D6SBSYaNN2,huntin hard final nail best wed koozi ever seen redneck
7978,3,1,2,0,1,Been a trill nicca since a Lil nicca,trill nicca sinc lil nicca
7979,3,0,3,0,1,"Been a while since it's just been me solo at the crib, feeling kinda lonely like a hoe",sinc solo crib feel kinda lone like hoe
7980,3,0,3,0,1,Been hooping all day tired than bitch,hoop day tire bitch
7981,3,0,3,0,1,Been schooling these bitches since 92'&#128524;,school bitch sinc
7982,3,0,3,0,1,"Been sleeping toooooo much, fuck it ima enjoy it before i start working 2 jobs like a hoe haha",sleep toooooo much fuck ima enjoy start work job like hoe haha
7983,3,0,3,0,1,"Been told by a lot of people that I'm cool then a hoe, and that they don't understand why someone wouldn't like me",told lot peopl cool hoe understand someon like
7984,3,0,3,0,1,Beer ball isn't for pussies,beer ball pussi
7985,3,0,3,0,1,Before I let a pussy cut my hair I just will let it grow,let pussi cut hair let grow
7986,3,0,3,0,1,Before the madness with my single bitches. &#128527; http://t.co/FLDe7S4SLC,mad singl bitch
7987,3,0,2,1,1,"Behind every independent woman, is a pack of hating hoes",behind everi independ woman pack hate hoe
7988,3,0,3,0,1,"Being a girl sucks. We have to deal with periods making us a bitch, shaving our legs on a daily basis, and worrying about what we eat.",girl suck deal period make us bitch shave leg daili basi worri eat
7989,3,0,3,0,1,Being a hoe ain't cute #ijs,hoe cute ij
7990,3,0,3,0,1,Being a hoe is cute in 2014,hoe cute
7991,3,0,3,0,1,Being a sober soul just wasnt interesting.. bitch im living #5spmg #GGL http://t.co/W58Q6Hr20j,sober soul wasnt interest bitch im live spmg ggl
7992,3,1,0,2,2,"Being coons &#8220;@FatTravis_6200: At??? @TiFFANY_P0RSCHE: Y'all are amazing.""&#8221;",coon amaz
7993,3,0,3,0,1,Being single and not texting no bitches late night almost wacker than coming home after the club drunk and fuckin your girlfriend,singl not text bitch late night almost wacker come home club drunk fuckin girlfriend
7994,3,0,3,0,1,Believe in the heart of the cards bitch.,believ heart card bitch
7995,3,0,3,0,1,Believe it or not hoes get boring after awhile,believ not hoe get bore awhil
7996,3,0,3,0,1,Ben will gett ya some pussy.. ben will get ya some head!,ben gett ya pussi ben get ya head
7997,3,1,0,2,2,Bengals kicker trash.,bengal kicker trash
7998,6,1,5,0,1,Benzino is a bitch point blank period,benzino bitch point blank period
7999,3,0,3,0,1,"Besides my sisters, this is one of two bitches you will always catch me with. http://t.co/FXZyCvvnPq",besid sister one two bitch alway catch
8000,3,0,0,3,2,Best behaved kids ever at mommy's commercial audition. Oreo McFlurries for everybody! #proudmom&#8230; http://t.co/9HFNSmaLcU,best behav kid ever mommi commerci audit oreo mcflurri everybodi proudmom
8001,3,0,0,3,2,Best of luck to Tino 'The Bambino' Martinez in Miami (your legacy is saved LOL) #Marlins #Yankees #RedSox #MLB,best luck tino bambino martinez miami legaci save lol marlin yanke redsox mlb
